country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-03-2026 11:00:00",19.1653323,72.922099,CO,9,30,16
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-03-2026 11:00:00",19.265594,76.761463,NH3,3,5,4
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-03-2026 11:00:00",19.265594,76.761463,CO,8,15,11
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-03-2026 11:00:00",19.0863,72.8888,NO2,4,6,5
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-03-2026 11:00:00",19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-03-2026 11:00:00",19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.59051,73.77946,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-03-2026 11:00:00",18.614767,73.799516,OZONE,4,82,16
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.616318,73.765797,PM2.5,45,98,68
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-03-2026 11:00:00","20.48891     ","85.84768     ",SO2,4,8,6
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.616318,73.765797,PM10,100,153,114
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.616318,73.765797,OZONE,21,103,35
India,Maharashtra,Pune,"Bhosari, Pune - IITM","15-03-2026 11:00:00",18.640051,73.848956,PM2.5,48,128,67
India,Maharashtra,Pune,"Bhosari, Pune - IITM","15-03-2026 11:00:00",18.640051,73.848956,CO,2,59,44
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-03-2026 11:00:00",21.847279,85.416905,PM10,106,449,177
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","15-03-2026 11:00:00",18.605770,73.749976,PM2.5,61,303,115
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","15-03-2026 11:00:00",18.605770,73.749976,CO,12,106,54
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-03-2026 11:00:00",18.501793,73.927532,PM2.5,12,62,32
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-03-2026 11:00:00",18.501793,73.927532,NO2,54,231,106
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-03-2026 11:00:00",22.220833,84.809444,SO2,5,7,6
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","15-03-2026 11:00:00",18.573040,73.927715,CO,22,88,67
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","15-03-2026 11:00:00",22.24500000,84.88111111,PM10,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","15-03-2026 11:00:00",22.24500000,84.88111111,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-03-2026 11:00:00",19.19709,72.82204,PM10,76,130,111
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-03-2026 11:00:00",19.19709,72.82204,NO2,39,81,52
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-03-2026 11:00:00",18.614767,73.799516,PM2.5,62,152,90
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-03-2026 11:00:00",18.614767,73.799516,CO,2,2,2
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-03-2026 11:00:00",18.614767,73.799516,OZONE,4,82,16
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","15-03-2026 11:00:00",18.96702,72.84214,PM2.5,27,63,47
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.616318,73.765797,PM2.5,45,98,68
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","15-03-2026 11:00:00",18.96702,72.84214,NH3,12,18,15
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","15-03-2026 11:00:00",18.605770,73.749976,PM2.5,61,303,115
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","15-03-2026 11:00:00",19.1750,72.9419,NH3,3,4,4
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","15-03-2026 11:00:00",18.459883,73.852193,PM10,74,148,112
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-03-2026 11:00:00",18.897756,72.813320,PM10,85,130,109
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-03-2026 11:00:00",18.897756,72.813320,SO2,1,10,4
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-03-2026 11:00:00",18.501793,73.927532,PM10,38,127,70
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-03-2026 11:00:00",18.501793,73.927532,OZONE,4,89,18
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","15-03-2026 11:00:00",18.454450,73.854155,PM2.5,58,63,60
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.008751,73.016620,NH3,6,6,6
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.0575752,73.0151367,PM10,80,167,112
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.0575752,73.0151367,NH3,4,41,11
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-03-2026 11:00:00",21.941841,86.728318,OZONE,4,84,11
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.02579,73.10297,PM2.5,23,76,51
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.34652,85.81630,OZONE,15,54,26
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.0630,73.1209,SO2,12,13,12
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-03-2026 11:00:00",22.06156703,85.47409613,PM2.5,68,250,138
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.0630,73.1209,CO,4,28,24
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-03-2026 11:00:00",19.0630,73.1209,OZONE,1,52,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-03-2026 11:00:00",19.265594,76.761463,PM10,40,180,68
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.59051,73.77946,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-03-2026 11:00:00",18.59051,73.77946,PM10,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-03-2026 11:00:00",29.610750,74.283608,SO2,18,28,21
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-03-2026 11:00:00",22.220833,84.809444,CO,52,123,98
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-03-2026 11:00:00",22.220833,84.809444,OZONE,4,17,5
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","15-03-2026 11:00:00",22.24500000,84.88111111,CO,NA,NA,NA
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-03-2026 11:00:00",21.606865,85.510538,CO,22,34,25
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","15-03-2026 11:00:00",26.843698,75.766894,PM10,105,241,147
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-03-2026 11:00:00",20.9360711,85.1707021,PM2.5,5,231,62
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","15-03-2026 11:00:00",26.843698,75.766894,CO,46,104,56
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-03-2026 11:00:00",26.9164092,75.7994901,PM10,61,113,79
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-03-2026 11:00:00",20.9360711,85.1707021,OZONE,25,136,29
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-03-2026 11:00:00",26.9164092,75.7994901,CO,82,92,87
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","15-03-2026 11:00:00",21.869985,85.167016,OZONE,7,11,9
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","15-03-2026 11:00:00",11.9309,79.8027,PM2.5,5,198,36
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","15-03-2026 11:00:00",26.786682,75.827928,CO,54,122,96
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","15-03-2026 11:00:00",26.786682,75.827928,OZONE,13,105,55
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-03-2026 11:00:00",26.960669,75.771817,CO,86,116,100
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-03-2026 11:00:00",31.620000,74.876512,CO,30,90,76
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-03-2026 11:00:00",26.9502929,75.730943,PM2.5,63,227,113
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","15-03-2026 11:00:00",18.536457,73.805454,OZONE,8,62,14
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-03-2026 11:00:00",21.606865,85.510538,NO2,15,15,15
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-03-2026 11:00:00",18.530085,73.849598,SO2,29,68,40
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-03-2026 11:00:00",18.530085,73.849598,OZONE,14,123,25
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-03-2026 11:00:00",20.9360711,85.1707021,PM10,9,138,64
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-03-2026 11:00:00",18.547056,73.826908,NH3,1,11,2
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-03-2026 11:00:00",18.547056,73.826908,SO2,1,12,5
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-03-2026 11:00:00",20.9360711,85.1707021,OZONE,25,136,29
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-03-2026 11:00:00",18.664282,73.763966,NO2,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-03-2026 11:00:00",18.664282,73.763966,CO,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","15-03-2026 11:00:00",11.9309,79.8027,PM2.5,5,198,36
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-03-2026 11:00:00"," 16.5038",74.3623,CO,13,38,26
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-03-2026 11:00:00",31.620000,74.876512,NH3,5,10,7
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-03-2026 11:00:00",31.620000,74.876512,SO2,15,45,27
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-03-2026 11:00:00",31.620000,74.876512,CO,30,90,76
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-03-2026 11:00:00",17.6336264,75.9132495,NH3,8,21,11
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-03-2026 11:00:00",17.6336264,75.9132495,SO2,6,17,10
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-03-2026 11:00:00",17.6336264,75.9132495,CO,15,39,27
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-03-2026 11:00:00",17.65439,75.90649,PM2.5,83,210,120
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-03-2026 11:00:00",21.941841,86.728318,NH3,3,5,4
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.240790,85.836784,NH3,4,6,4
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","15-03-2026 11:00:00",28.194909,76.862296,PM2.5,71,346,217
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.240790,85.836784,SO2,2,8,6
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.240790,85.836784,CO,52,76,66
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.240790,85.836784,OZONE,3,44,19
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","15-03-2026 11:00:00",28.194909,76.862296,CO,5,48,35
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.34652,85.81630,NO2,4,12,7
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-03-2026 11:00:00",20.34652,85.81630,NH3,4,8,5
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","15-03-2026 11:00:00",28.207266,76.829265,NH3,3,6,5
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-03-2026 11:00:00",22.06156703,85.47409613,NH3,6,6,6
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","15-03-2026 11:00:00",28.207266,76.829265,CO,22,100,55
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","15-03-2026 11:00:00",28.207266,76.829265,OZONE,6,96,19
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-03-2026 11:00:00",22.06156703,85.47409613,CO,36,95,50
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-03-2026 11:00:00",22.06156703,85.47409613,OZONE,6,18,13
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","15-03-2026 11:00:00",28.018792,73.292658,SO2,7,16,11
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-03-2026 11:00:00",25.435774,75.644272,PM2.5,47,157,77
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-03-2026 11:00:00",20.94185,86.11510,NH3,NA,NA,NA
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-03-2026 11:00:00",20.94185,86.11510,SO2,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-03-2026 11:00:00",25.435774,75.644272,OZONE,7,117,42
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-03-2026 11:00:00",25.5586,91.8985,PM2.5,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-03-2026 11:00:00",26.470859,74.646594,SO2,11,13,12
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-03-2026 11:00:00",27.554793,76.611536,NO2,79,126,95
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-03-2026 11:00:00",25.6635413,94.0989878,NO2,NA,NA,NA
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","15-03-2026 11:00:00",23.555190,74.440010,NO2,8,75,25
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","15-03-2026 11:00:00",23.555190,74.440010,OZONE,40,152,73
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-03-2026 11:00:00",25.106006,76.469948,PM10,110,173,126
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-03-2026 11:00:00",25.106006,76.469948,NO2,9,64,20
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-03-2026 11:00:00",21.51161,86.89088,PM10,33,123,64
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-03-2026 11:00:00",25.106006,76.469948,OZONE,38,173,58
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-03-2026 11:00:00",21.51161,86.89088,NH3,2,2,2
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-03-2026 11:00:00",25.747299,71.393989,PM10,112,335,162
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-03-2026 11:00:00",25.747299,71.393989,SO2,1,11,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","15-03-2026 11:00:00",22.1166054,85.3945546,PM10,86,406,197
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-03-2026 11:00:00",25.747299,71.393989,CO,2,24,14
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-03-2026 11:00:00",21.941841,86.728318,PM2.5,30,96,66
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-03-2026 11:00:00",24.892047,74.623527,PM10,78,146,105
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-03-2026 11:00:00","20.48891     ","85.84768     ",PM10,55,112,83
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-03-2026 11:00:00",24.892047,74.623527,NO2,7,57,24
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-03-2026 11:00:00",24.892047,74.623527,NH3,6,10,8
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-03-2026 11:00:00","20.48891     ","85.84768     ",NO2,8,14,10
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-03-2026 11:00:00","20.48891     ","85.84768     ",SO2,4,8,6
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-03-2026 11:00:00",24.892047,74.623527,OZONE,20,98,39
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","15-03-2026 11:00:00",28.296139,74.961696,NO2,9,48,18
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","15-03-2026 11:00:00",26.895552,76.334753,PM2.5,17,305,49
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-03-2026 11:00:00",21.847279,85.416905,PM10,106,449,177
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-03-2026 11:00:00",22.265816,86.174829,NH3,1,1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-03-2026 11:00:00",22.265816,86.174829,CO,6,33,15
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","15-03-2026 11:00:00",23.837789,73.714926,PM10,123,185,153
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-03-2026 11:00:00",22.265816,86.174829,OZONE,5,54,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-03-2026 11:00:00",29.610750,74.283608,PM2.5,7,28,18
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-03-2026 11:00:00",26.215415,73.070156,NH3,1,6,3
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-03-2026 11:00:00",26.470859,74.646594,SO2,11,13,12
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-03-2026 11:00:00",27.554793,76.611536,PM2.5,63,109,76
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-03-2026 11:00:00",26.358805,73.047444,NH3,3,4,3
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-03-2026 11:00:00",27.554793,76.611536,CO,16,94,35
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-03-2026 11:00:00",26.358805,73.047444,CO,42,56,43
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","15-03-2026 11:00:00",23.555190,74.440010,NO2,8,75,25
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-03-2026 11:00:00",26.506177,77.025989,NH3,7,14,10
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-03-2026 11:00:00",25.106006,76.469948,OZONE,38,173,58
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-03-2026 11:00:00",25.747299,71.393989,NO2,4,24,10
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-03-2026 11:00:00",25.164090,75.858137,PM10,102,270,146
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-03-2026 11:00:00",25.164090,75.858137,SO2,4,24,12
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","15-03-2026 11:00:00",25.196024,75.855668,PM2.5,45,170,68
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","15-03-2026 11:00:00",25.196024,75.855668,NO2,8,104,41
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-03-2026 11:00:00",26.9502929,75.730943,OZONE,20,49,28
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-03-2026 11:00:00",31.321907,75.578914,PM10,48,113,84
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-03-2026 11:00:00",26.912329,70.909168,NO2,8,31,18
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-03-2026 11:00:00",26.912329,70.909168,OZONE,32,69,53
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-03-2026 11:00:00","30.736056 ",76.209694,PM10,64,112,94
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-03-2026 11:00:00",25.344694,72.626208,CO,10,31,15
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-03-2026 11:00:00",24.588397,76.172782,SO2,7,18,11
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-03-2026 11:00:00",30.9028,75.8086,NH3,7,8,7
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-03-2026 11:00:00",30.349388,76.366642,PM2.5,35,55,49
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","15-03-2026 11:00:00",26.268249,73.0193853,PM10,49,108,71
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-03-2026 11:00:00",31.321907,75.578914,PM10,48,113,84
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-03-2026 11:00:00",19.26777,72.97182,PM10,33,188,79
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-03-2026 11:00:00",19.26777,72.97182,SO2,2,8,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-03-2026 11:00:00",19.222279,72.957979,PM2.5,29,94,61
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-03-2026 11:00:00",30.9028,75.8086,PM10,90,109,100
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-03-2026 11:00:00",30.9028,75.8086,SO2,15,35,23
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-03-2026 11:00:00",30.9028,75.8086,OZONE,29,43,33
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","15-03-2026 11:00:00",30.649961,76.331442,PM2.5,73,329,180
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","15-03-2026 11:00:00",30.649961,76.331442,PM10,83,250,143
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-03-2026 11:00:00",30.349388,76.366642,PM10,68,110,96
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-03-2026 11:00:00",30.349388,76.366642,NO2,16,19,18
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-03-2026 11:00:00",30.349388,76.366642,CO,17,78,37
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.295810,73.082283,PM2.5,37,77,56
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-03-2026 11:00:00",26.295810,73.082283,PM10,132,263,178
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","15-03-2026 11:00:00",31.0325454,76.5623046,SO2,15,23,19
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,NO2,17,17,17
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","15-03-2026 11:00:00",12.9533,80.2357,OZONE,1,4,1
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,SO2,3,64,23
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-03-2026 11:00:00",27.168897,78.376960,OZONE,2,24,6
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","15-03-2026 11:00:00",27.1594,78.3953,PM10,83,175,117
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","15-03-2026 11:00:00",27.1594,78.3953,CO,8,10,9
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","15-03-2026 11:00:00",13.0052189,80.2398125,NH3,3,3,3
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.646233,77.358075,NO2,24,135,64
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","15-03-2026 11:00:00",13.0052189,80.2398125,OZONE,5,10,7
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.646233,77.358075,NH3,13,17,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.646233,77.358075,SO2,23,41,32
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","15-03-2026 11:00:00",11.0328,77.0349,PM2.5,32,83,57
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.757294,77.278792,NO2,12,89,49
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.757294,77.278792,NH3,1,12,5
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.757294,77.278792,OZONE,2,85,16
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","15-03-2026 11:00:00",10.942451,76.978996,OZONE,21,24,22
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.685382,77.453839,CO,7,104,17
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","15-03-2026 11:00:00",28.6603346,77.3572563,PM2.5,21,368,202
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","15-03-2026 11:00:00",11.258242,77.552761,NH3,2,2,2
